frame,Longitudinal Acceleration,Throttle Pedal Position,Vehicle Speed,Engine RPM,Left Front Wheel Speed,Right Front Wheel Speed,Left Rear Wheel Speed,Right Rear Wheel Speed
1952,-0.08,0.0,33.55,999.0,323.0,322.5,323.0,323.0
1953,-0.08,0.0,33.55,1067.0,322.5,321.5,322.0,323.5
1954,-0.08,0.0,33.52,1158.0,322.0,321.0,322.5,322.5
1955,-0.08,0.39,33.51,1195.0,322.5,320.5,323.0,323.0
1956,0.0,3.14,33.5,1176.0,322.0,320.0,322.5,322.0
1957,0.0,4.31,33.45,1179.0,321.0,321.0,322.0,322.0
1958,-0.08,9.8,33.45,1208.0,322.0,321.0,322.0,322.0
1959,0.0,14.12,33.5,1250.0,321.5,321.5,322.0,322.5
1960,0.0,15.29,33.55,1308.0,321.5,320.0,323.5,323.5
1961,0.0,17.65,33.62,1384.0,322.5,321.0,324.0,323.5
1962,0.16,19.22,33.74,1470.0,323.0,322.0,325.5,325.0
1963,0.16,19.22,33.85,1532.0,324.0,324.5,327.5,327.5
1964,0.24,19.22,34.12,1564.0,326.0,326.0,329.0,329.0
1965,0.32,19.22,34.23,1575.0,328.0,327.5,330.5,330.5
1966,0.32,18.43,34.43,1585.0,330.0,328.5,332.0,332.0
1967,0.32,18.04,34.57,1580.0,331.0,329.5,333.0,333.5
1968,0.32,19.61,34.73,1565.0,332.5,331.5,335.5,335.0
1969,0.32,20.78,34.92,1596.0,334.5,333.0,338.0,336.5
1970,0.32,20.78,35.14,1623.0,336.0,334.5,339.0,337.5
1971,0.32,20.78,35.29,1624.0,338.0,337.5,340.5,340.0
1972,0.32,20.78,35.47,1617.0,339.5,339.5,342.5,342.5
1973,0.48,20.78,35.69,1609.0,341.0,340.0,344.0,344.0
1974,0.32,21.18,35.85,1607.0,343.0,342.0,345.5,345.5
1975,0.48,21.18,35.98,1603.0,343.5,343.5,347.0,347.5
1976,0.32,21.18,36.07,1589.0,346.0,345.5,348.5,348.0
1977,0.32,21.18,36.34,1583.0,348.0,347.0,351.0,350.5
1978,0.32,21.18,36.51,1570.0,350.0,349.0,353.0,352.5
1979,0.48,20.0,36.7,1548.0,352.0,351.0,354.0,354.0
1980,0.32,20.0,36.91,1525.0,353.0,352.5,355.0,355.5
1981,0.32,19.22,37.05,1508.0,354.0,353.5,357.5,357.5
1982,0.32,19.61,37.23,1479.0,356.0,355.5,359.0,359.0
1983,0.32,19.61,37.34,1462.0,357.5,356.5,360.5,361.0
1984,0.32,14.51,37.49,1439.0,358.5,358.5,361.5,361.5
1985,0.32,7.06,37.61,1321.0,360.0,359.5,363.0,363.0
1986,0.24,0.0,37.54,1294.0,360.0,360.5,362.5,362.0
1987,0.0,0.0,37.54,1290.0,361.0,359.5,361.5,362.0
1988,0.0,0.0,37.51,1270.0,360.5,359.5,361.5,361.0
1989,-0.08,0.0,37.53,1247.0,359.5,360.5,360.0,360.0
1990,-0.16,0.0,37.44,1280.0,359.0,359.0,360.0,360.0
1991,-0.08,0.0,37.27,1278.0,358.5,359.0,359.5,359.0
1992,-0.16,0.0,37.23,1268.0,358.5,357.5,357.5,357.5
1993,-0.16,0.0,37.21,1277.0,357.5,355.5,357.5,358.0
1994,-0.16,0.0,37.08,1266.0,357.0,355.5,357.0,356.5
1995,-0.16,0.0,37.07,1269.0,355.5,356.0,356.5,356.5
1996,-0.16,0.0,36.98,1259.0,355.5,355.5,355.5,355.5
1997,-0.16,0.0,36.85,1259.0,354.5,353.0,355.0,354.5
1998,-0.08,0.0,36.76,1251.0,353.0,353.0,354.0,353.5
1999,-0.16,0.0,36.71,1251.0,353.0,352.5,352.5,352.5
2000,-0.16,0.0,36.65,1249.0,352.5,351.0,352.5,352.5
2001,-0.16,0.0,36.58,1250.0,352.5,350.5,351.5,352.0
2002,-0.16,0.0,36.52,1242.0,351.0,350.0,350.5,351.0
2003,-0.16,0.0,36.32,1224.0,349.5,349.5,349.0,348.5
2004,-0.24,0.0,36.2,1237.0,348.5,348.0,347.5,347.5
2005,-0.24,0.0,36.02,1235.0,347.5,346.5,346.0,345.5
2006,-0.24,0.0,35.85,1226.0,346.0,345.0,344.5,345.5
2007,-0.32,0.0,35.78,1216.0,344.0,343.0,343.0,344.0
2008,-0.24,0.0,35.65,1215.0,343.0,341.5,341.5,342.0
2009,-0.24,0.0,35.47,1212.0,341.5,340.0,340.5,341.0
2010,-0.32,0.0,35.32,1209.0,339.5,340.0,340.5,340.0
2011,-0.24,0.0,35.18,1202.0,339.0,338.5,338.5,338.0
2012,-0.32,0.0,35.07,1198.0,338.0,337.0,336.5,337.5
2013,-0.32,0.0,34.96,1192.0,336.0,335.5,335.0,336.0
2014,-0.24,0.0,34.81,1187.0,335.5,333.5,334.0,335.0
2015,-0.32,0.0,34.67,1184.0,334.0,333.5,333.0,333.0
2016,-0.24,0.0,34.56,1178.0,332.0,332.5,332.0,332.0
2017,-0.24,0.0,34.43,1174.0,331.5,331.5,330.5,331.0
2018,-0.24,0.0,34.29,1169.0,330.0,329.0,328.5,330.0
2019,-0.32,0.0,34.16,1167.0,328.5,327.5,327.5,328.5
2020,-0.24,0.0,33.88,1154.0,325.5,325.0,325.0,325.5
2021,-0.48,0.0,33.63,1148.0,321.5,323.5,321.5,323.0
2022,-0.64,0.0,33.34,1136.0,319.5,320.5,319.0,319.5
2023,-0.88,0.0,33.07,1125.0,316.5,317.0,316.0,318.0
2024,-0.88,0.0,32.65,1111.0,313.0,313.0,311.5,313.0
2025,-0.96,0.0,32.26,1098.0,309.0,308.5,308.0,309.0
2026,-0.88,0.0,31.93,1085.0,306.0,307.5,305.5,306.0
2027,-0.96,0.0,31.62,1073.0,303.0,304.0,302.5,304.0
2028,-0.96,0.0,31.29,1057.0,300.5,300.0,298.5,301.0
2029,-0.88,0.0,31.06,1051.0,297.5,298.5,297.5,297.5
2030,-0.72,0.0,30.79,1021.0,295.0,296.0,294.5,295.0
2031,-0.64,0.0,30.48,1005.0,292.5,292.5,291.5,292.0
2032,-0.64,0.0,30.25,984.0,289.5,289.0,288.5,289.5
2033,-0.64,0.0,29.94,933.0,287.0,287.0,287.0,287.5
2034,-0.56,0.0,29.76,928.0,284.5,286.0,285.0,286.0
2035,-0.56,0.0,29.48,900.0,283.0,282.5,282.5,283.0
2036,-0.64,0.0,29.22,880.0,279.5,278.5,279.0,279.0
2037,-0.72,0.0,28.85,879.0,277.5,275.0,276.0,276.5
2038,-0.72,0.0,28.6,849.0,275.0,273.5,274.0,273.0
2039,-0.88,0.0,28.35,835.0,271.0,270.0,271.0,271.0
2040,-0.72,0.0,28.04,809.0,269.0,268.0,269.0,268.0
2041,-0.88,0.0,27.75,805.0,267.5,261.5,266.5,266.5
2042,-0.88,0.0,27.48,804.0,263.5,261.0,263.0,263.0
2043,-0.96,0.0,27.15,810.0,261.0,259.5,263.0,259.5
2044,-0.96,0.0,26.73,813.0,256.0,254.0,256.0,255.0
2045,-0.96,0.0,26.33,813.0,252.5,250.0,251.0,250.5
2046,-1.12,0.0,25.82,818.0,247.0,245.5,246.5,244.5
2047,-1.44,0.0,25.31,809.0,242.0,239.5,241.5,240.0
2048,-1.6,0.0,24.56,806.0,234.5,231.5,232.5,232.0
2049,-1.84,0.0,23.82,796.0,227.5,225.5,226.0,225.0
2050,-1.92,0.0,22.98,785.0,219.5,218.5,219.0,218.0
2051,-2.0,0.0,22.29,769.0,213.0,212.0,213.0,211.5
2052,-2.0,0.0,21.54,761.0,205.5,203.0,205.0,203.5
2053,-2.08,0.0,20.66,741.0,197.0,195.0,196.0,195.0
2054,-2.0,0.0,19.91,734.0,191.0,188.5,190.0,189.0
2055,-2.08,0.0,19.25,719.0,183.5,182.5,182.5,182.0
2056,-2.08,0.0,18.55,697.0,177.0,176.0,176.5,176.0
2057,-2.08,0.0,17.99,681.0,170.5,170.0,170.5,170.5
2058,-2.0,0.0,17.12,672.0,163.5,163.0,163.5,163.0
2059,-2.0,0.0,16.34,664.0,154.5,153.5,154.5,153.5
2060,-2.08,0.0,15.5,673.0,147.5,146.0,145.5,145.5
2061,-2.0,0.0,14.73,690.0,139.5,138.5,140.0,139.5
2062,-2.0,0.0,13.99,717.0,133.0,132.5,132.5,132.5
2063,-1.92,0.0,13.21,739.0,124.5,124.5,125.0,125.5
2064,-1.92,0.0,12.61,756.0,119.5,119.0,119.5,119.0
2065,-1.84,0.0,11.99,762.0,114.0,113.0,113.0,112.5
2066,-1.92,0.0,11.25,771.0,106.5,105.5,104.5,105.0
2067,-2.0,0.0,10.35,808.0,98.0,97.5,97.5,97.5
2068,-2.08,0.0,9.71,852.0,91.5,91.0,90.0,90.0
2069,-2.08,0.0,8.9,854.0,84.5,83.5,83.5,83.0
2070,-2.08,0.0,8.25,846.0,77.5,77.0,77.0,77.0
2071,-2.08,0.0,7.72,830.0,71.5,71.0,71.0,71.0
2072,-1.92,0.0,6.99,768.0,66.0,65.5,65.0,65.0
2073,-1.52,0.0,6.59,725.0,62.0,61.5,62.0,62.0
2074,-1.2,0.0,6.16,705.0,58.5,58.5,58.5,58.5
2075,-1.12,0.0,5.85,692.0,55.0,55.0,55.0,54.5
2076,-0.96,0.0,5.47,674.0,51.5,51.5,52.0,51.5
2077,-0.88,0.0,5.23,671.0,49.5,49.5,49.5,49.5
2078,-0.64,0.0,5.03,679.0,47.5,47.0,47.5,47.5
2079,-0.48,0.0,4.84,693.0,46.0,45.5,46.0,46.0
2080,-0.32,0.0,4.7,708.0,44.5,44.5,45.0,45.0
2081,-0.24,0.0,4.57,709.0,43.5,43.5,43.5,43.5
2082,-0.32,0.0,4.41,709.0,41.5,41.5,41.5,41.5
2083,-0.32,0.0,4.25,694.0,40.0,40.0,40.5,40.0
2084,-0.32,0.0,4.05,694.0,38.0,38.0,38.5,38.0
2085,-0.32,0.0,3.85,686.0,36.5,36.5,36.5,36.5
2086,-0.32,0.0,3.73,679.0,35.0,35.0,35.5,35.5
2087,-0.32,0.0,3.57,676.0,34.0,33.5,34.0,34.0
2088,-0.48,0.0,3.43,669.0,32.0,32.0,32.5,32.0
2089,-0.48,0.0,3.23,663.0,30.5,30.0,30.5,30.5
2090,-0.48,0.0,3.03,663.0,28.5,28.5,28.0,28.0
2091,-0.48,0.0,2.83,655.0,26.5,26.0,26.0,26.5
2092,-0.56,0.0,2.63,646.0,25.0,25.0,24.5,24.5
2093,-0.56,0.0,2.45,637.0,22.5,22.5,22.5,22.5
2094,-0.56,0.0,2.26,638.0,20.5,20.5,20.5,20.5
2095,-0.56,0.0,2.03,628.0,18.5,18.5,18.5,18.5
2096,-0.56,0.0,1.81,625.0,16.5,16.5,16.0,16.0
2097,-0.64,0.0,1.53,615.0,13.5,13.5,13.5,13.5
2098,-0.64,0.0,1.32,614.0,12.0,12.0,11.5,11.5
2099,-0.64,0.0,1.11,616.0,9.5,9.5,9.5,10.0
2100,-0.64,0.0,0.0,614.0,8.0,7.5,7.5,7.5
2101,-0.56,0.0,0.0,606.0,0.0,0.0,6.0,0.0
2102,-0.64,0.0,0.0,608.0,0.0,0.0,0.0,0.0
2103,-0.64,0.0,0.0,609.0,0.0,0.0,0.0,0.0
2104,-0.56,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2105,0.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0
2106,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0
2107,0.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0
2108,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0
2110,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0
2111,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0
2112,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2113,0.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0
2114,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2115,0.0,0.0,0.0,611.0,0.0,0.0,0.0,0.0
2116,0.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0
2117,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0
2118,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0
2119,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2120,0.0,0.0,0.0,612.0,0.0,0.0,0.0,0.0
2121,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2122,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0
2123,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2124,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0
2125,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2126,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0
2127,0.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0
2128,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2129,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0
2130,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0
2131,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0
2132,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0
2133,0.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0
2134,0.08,0.0,0.0,600.0,0.0,0.0,0.0,0.0
2135,0.16,0.0,0.0,604.0,0.0,0.0,0.0,0.0
2136,0.16,0.0,0.0,609.0,0.0,0.0,0.0,0.0
2137,0.24,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2138,0.24,0.0,0.0,605.0,0.0,0.0,0.0,0.0
2139,0.24,0.0,0.0,604.0,0.0,0.0,0.0,0.0
2140,0.24,0.0,0.0,601.0,7.5,7.5,7.0,7.5
2141,0.16,0.0,0.0,604.0,8.0,8.5,9.0,8.5
2142,0.16,0.0,0.0,600.0,9.5,9.5,10.0,9.5
2143,0.16,0.0,1.1,592.0,11.0,11.0,11.0,11.0
2144,0.16,0.39,1.24,595.0,12.0,12.0,12.0,12.0
2145,0.16,3.14,1.39,612.0,13.5,13.5,13.5,13.5
2146,0.16,3.92,1.5,634.0,14.5,14.5,15.0,15.0
2147,0.24,4.71,1.59,658.0,15.5,15.5,16.0,16.0
2148,0.24,6.27,1.76,703.0,16.5,16.5,17.0,17.5
2149,0.32,8.24,1.96,771.0,19.5,18.5,19.5,20.0
2150,0.56,10.59,2.21,844.0,21.5,21.5,22.5,22.5
2151,0.64,10.98,2.49,938.0,24.5,24.5,26.0,25.5
2152,0.88,11.76,2.85,1023.0,28.0,27.5,29.0,28.5
2153,1.04,12.55,3.23,1082.0,31.5,30.5,32.5,32.5
2154,1.12,12.94,3.61,1127.0,35.5,35.5,36.5,36.5
2155,1.2,12.94,4.05,1164.0,39.5,39.5,41.0,41.0
2156,1.36,13.33,4.57,1192.0,44.5,45.0,46.5,46.5
2157,1.36,0.0,5.11,1203.0,50.0,50.0,51.5,51.0
2158,1.36,0.0,5.49,1126.0,55.0,54.5,55.0,55.0
2159,0.96,0.0,5.86,961.0,57.5,57.0,57.0,57.0
2160,0.64,0.0,6.03,867.0,58.5,58.5,59.0,58.5
2161,0.32,0.0,6.17,798.0,59.5,59.5,60.0,60.0
2162,0.16,0.0,6.24,764.0,60.0,60.0,60.0,60.0
2163,0.0,0.0,6.24,737.0,60.0,59.5,60.0,59.5
2164,0.0,0.0,6.18,714.0,59.0,59.0,59.0,59.0
2165,-0.16,0.0,6.08,695.0,58.0,57.5,58.0,58.0
2166,-0.16,0.0,5.98,697.0,57.0,56.5,57.5,57.5
2167,-0.08,0.0,5.94,702.0,57.0,56.5,57.0,57.0
2168,0.0,0.0,5.91,697.0,57.0,56.5,57.0,57.0
2169,0.0,0.0,5.93,696.0,57.0,57.0,57.0,57.0
2170,0.0,0.0,5.94,695.0,57.5,57.0,57.0,57.0
2171,0.0,0.0,5.97,695.0,57.5,57.0,57.5,57.5
2172,0.0,0.0,5.98,696.0,57.5,57.5,57.5,57.5
2173,0.0,0.0,6.0,690.0,57.5,57.5,58.0,57.5
2174,0.0,0.0,6.04,691.0,58.0,57.5,58.0,58.0
2175,0.0,0.0,6.06,699.0,58.0,57.5,58.5,58.0
2176,0.0,0.0,6.05,702.0,58.0,57.5,57.5,57.5
2177,0.0,0.0,5.98,700.0,57.0,56.5,57.0,57.0
2178,-0.32,0.0,5.82,693.0,55.0,54.5,54.5,54.5
2179,-0.64,0.0,5.56,687.0,52.0,52.0,52.0,52.0
2180,-0.72,0.0,5.25,682.0,49.0,49.0,48.5,48.5
2181,-0.88,0.0,4.9,674.0,45.5,45.5,45.5,45.5
2182,-0.88,0.0,4.63,670.0,43.0,42.5,43.0,42.5
2183,-0.96,0.0,4.31,667.0,40.0,40.0,39.5,39.5
2184,-1.04,0.0,3.96,667.0,37.0,36.5,36.5,36.5
2185,-1.04,0.0,3.56,667.0,32.5,32.5,32.5,32.5
2186,-0.96,0.0,3.21,672.0,29.5,29.0,29.0,29.0
2187,-0.96,0.0,2.9,666.0,26.0,26.0,26.0,26.0
2188,-0.96,0.0,2.57,665.0,23.0,23.0,23.0,22.5
2189,-0.96,0.0,2.22,651.0,20.0,20.0,19.5,19.5
2190,-0.96,0.0,1.89,653.0,16.5,17.0,16.5,16.5
2191,-0.96,0.0,1.54,649.0,13.5,13.5,13.0,13.0
2192,-0.88,0.0,1.23,645.0,10.5,11.0,10.5,10.5
2193,-0.72,0.0,0.0,637.0,7.5,8.0,8.0,8.0
2194,-0.72,0.0,0.0,632.0,6.0,6.5,6.0,6.0
2195,-0.72,0.0,0.0,629.0,0.0,0.0,0.0,0.0
2196,-0.72,0.0,0.0,627.0,0.0,0.0,0.0,0.0
2197,-0.56,0.0,0.0,624.0,0.0,0.0,0.0,0.0
2198,0.08,0.0,0.0,616.0,0.0,0.0,0.0,0.0
2199,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0
2200,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0
2201,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0
2202,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0
2203,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0
2204,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0
2205,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0
2206,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0
2207,0.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0
2208,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0
2209,0.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0
2210,0.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0
2211,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0
2212,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0
2213,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0
2214,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0
2215,0.08,0.0,0.0,599.0,0.0,0.0,0.0,0.0
2216,0.08,0.0,0.0,594.0,0.0,0.0,0.0,0.0
2217,0.16,0.0,0.0,596.0,0.0,0.0,0.0,0.0
2218,0.24,0.0,0.0,600.0,0.0,0.0,0.0,0.0
2219,0.16,0.0,0.0,594.0,0.0,0.0,0.0,0.0
2220,0.16,0.0,0.0,597.0,0.0,0.0,0.0,0.0
2221,0.24,0.0,0.0,596.0,0.0,0.0,0.0,0.0
2222,0.24,1.18,0.0,597.0,6.0,6.5,0.0,0.0
2223,0.24,2.35,0.0,608.0,7.5,8.0,0.0,0.0
2224,0.24,0.0,0.0,622.0,9.0,8.5,9.0,9.0
2225,0.24,0.0,0.0,628.0,10.0,10.0,10.5,10.5
2226,0.24,0.0,1.14,618.0,12.0,11.5,12.0,12.0
2227,0.24,0.0,1.29,604.0,12.5,12.5,13.0,13.0
2228,0.24,0.0,1.41,593.0,13.5,14.0,14.0,14.0
2229,0.16,0.0,1.54,585.0,15.0,15.0,15.5,15.5
2230,0.16,0.0,1.62,584.0,16.0,16.0,16.0,16.0
2231,0.24,0.0,1.73,579.0,17.0,17.0,17.0,17.0
2232,0.16,0.0,1.81,581.0,17.5,17.5,18.0,18.0
2233,0.16,1.18,1.89,585.0,18.5,18.0,18.5,18.5
2234,0.16,1.96,1.99,591.0,19.0,19.0,19.0,19.0
2235,0.16,1.96,2.06,604.0,20.0,19.5,20.0,20.0
2236,0.24,3.14,2.16,621.0,21.0,21.0,21.0,21.0
2237,0.24,4.31,2.29,647.0,22.0,22.0,22.0,22.0
2238,0.24,4.31,2.43,694.0,23.0,23.0,23.5,24.0
2239,0.32,3.92,2.62,747.0,25.5,25.5,26.0,26.0
2240,0.48,2.75,2.77,779.0,27.0,26.5,27.5,27.5
2241,0.48,0.0,3.01,802.0,28.5,29.0,29.5,29.5
2242,0.56,0.0,3.16,759.0,31.0,31.0,30.5,30.5
2243,0.48,1.57,3.3,737.0,32.0,32.0,32.5,32.5
2244,0.32,2.75,3.41,725.0,33.0,33.0,33.5,33.5
2245,0.32,2.75,3.56,722.0,34.5,34.0,34.5,34.5
2246,0.24,2.75,3.68,728.0,35.5,35.5,36.0,36.0
2247,0.24,2.75,3.82,736.0,36.5,36.5,37.0,37.0
2248,0.24,3.92,3.94,745.0,37.5,37.5,38.0,38.5
2249,0.24,5.1,4.07,753.0,39.0,39.0,39.0,39.5
2250,0.32,5.1,4.2,772.0,40.0,40.5,41.0,41.5
2251,0.32,5.1,4.37,814.0,42.0,42.5,42.5,43.0
2252,0.32,5.88,4.52,841.0,43.0,43.5,44.0,44.5
2253,0.48,7.45,4.69,873.0,44.5,45.5,45.5,46.5
2254,0.48,7.45,4.9,918.0,46.0,47.5,47.5,48.5
2255,0.56,7.45,5.13,969.0,48.5,50.0,49.5,51.0
2256,0.64,7.84,5.36,1002.0,51.0,53.0,52.0,53.5
2257,0.72,7.06,5.58,1025.0,53.0,55.0,54.0,56.0
2258,0.72,0.0,5.83,1022.0,55.0,57.5,56.0,58.0
2259,0.72,0.0,6.04,952.0,57.5,60.0,57.5,60.0
2260,0.56,5.49,6.2,878.0,59.0,61.5,59.0,61.5
2261,0.24,7.84,6.36,869.0,59.5,63.5,60.0,63.5
2262,0.24,10.2,6.49,903.0,60.5,65.0,60.5,65.0
2263,0.24,10.2,6.64,975.0,61.5,67.0,62.0,67.5
2264,0.32,10.2,6.87,1040.0,63.5,70.0,63.5,70.5
2265,0.48,10.98,7.07,1084.0,66.0,73.0,66.0,73.0
2266,0.56,10.98,7.33,1112.0,67.5,76.5,67.0,75.5
2267,0.56,8.24,7.53,1134.0,69.5,79.0,69.0,78.0
2268,0.48,1.18,7.74,1123.0,72.0,82.0,70.0,79.5
2269,0.48,7.45,7.89,1008.0,74.0,84.5,71.0,82.0
2270,0.24,9.02,8.03,981.0,74.5,85.0,72.5,83.0
2271,0.08,11.76,8.13,1002.0,75.5,87.0,73.0,84.5
2272,0.08,12.55,8.26,1057.0,77.0,88.5,74.5,86.5
2273,0.16,13.33,8.43,1140.0,78.0,90.0,76.0,88.5
2274,0.24,10.98,8.68,1205.0,80.0,93.0,78.5,91.0
2275,0.48,4.71,8.95,1228.0,83.0,95.5,80.5,93.0
2276,0.48,5.1,9.79,1156.0,85.0,99.0,81.5,95.0
2277,0.24,9.02,9.3,1103.0,86.5,99.5,83.5,96.5
2278,0.16,9.02,9.48,1107.0,88.0,100.0,85.0,98.0
2279,0.08,2.35,9.64,1129.0,89.5,102.0,86.5,100.0
2280,0.16,1.96,9.76,1092.0,91.0,102.5,88.5,100.5
2281,0.16,4.71,9.87,1064.0,92.5,102.5,89.5,101.5
2282,0.0,4.71,9.98,1093.0,93.0,103.0,91.5,101.5
2283,0.0,4.71,10.08,1106.0,94.0,103.0,93.0,102.0
2284,0.0,5.88,10.19,1114.0,95.0,103.5,93.5,102.5
2285,0.0,8.63,10.24,1126.0,95.0,104.5,94.5,103.5
2286,0.0,9.41,10.37,1157.0,96.5,105.5,96.0,104.5
2287,0.08,7.84,10.51,1203.0,98.0,105.5,98.5,106.5
2288,0.24,0.0,10.74,1207.0,100.5,108.0,100.0,107.0
2289,0.24,0.0,10.91,1154.0,102.5,109.0,102.0,108.0
2290,0.08,0.0,11.02,1139.0,104.0,109.0,104.0,109.0
2291,0.0,0.0,11.09,1142.0,105.5,108.0,105.0,109.5
2292,0.0,0.0,11.17,1138.0,106.5,108.5,105.5,108.5
2293,-0.08,0.0,11.17,1126.0,107.0,108.5,105.5,108.5
2294,-0.48,0.0,11.15,1108.0,106.5,108.5,105.5,107.5
2295,-0.72,0.0,11.11,1089.0,105.5,107.0,105.5,107.0
2296,-0.64,0.0,10.99,1056.0,103.5,104.5,103.5,105.5
2297,-0.56,0.0,10.72,996.0,101.5,102.5,101.0,103.0
2298,-0.72,0.0,10.38,932.0,98.0,100.0,95.5,100.0
2299,-0.72,0.0,9.95,885.0,93.5,97.5,92.5,98.5
2300,-0.72,0.0,9.63,819.0,92.0,93.0,90.5,93.0
2301,-0.88,0.0,9.39,790.0,88.5,90.5,88.5,90.5
2302,-1.04,0.0,9.17,773.0,85.0,88.0,85.5,88.0
2303,-1.2,0.0,8.9,770.0,83.0,84.5,83.0,85.0
2304,-1.2,0.0,8.62,772.0,81.5,81.5,80.0,81.5
2305,-1.12,0.0,8.34,771.0,78.0,80.0,78.0,80.5
2306,-0.96,0.0,8.15,771.0,76.5,79.5,76.5,79.5
2307,-0.32,0.0,8.0,773.0,76.0,79.5,75.0,81.0
2308,-0.16,5.88,7.98,775.0,74.5,80.0,73.0,79.5
2309,-0.16,6.27,7.9,801.0,74.0,77.5,73.0,78.0
2310,-0.08,6.27,7.79,865.0,73.0,77.0,73.0,77.5
2311,0.0,7.06,7.75,924.0,72.0,78.0,72.0,77.5
2312,0.08,7.45,7.82,931.0,72.5,77.5,72.0,77.5
2313,0.16,7.45,7.82,945.0,72.5,79.0,73.0,78.5
2314,0.16,8.24,7.89,962.0,72.5,81.0,72.5,79.0
2315,0.16,9.41,7.91,990.0,73.0,81.0,72.5,80.0
2316,0.16,9.8,7.98,1041.0,74.5,81.5,73.5,81.5
2317,0.24,10.2,8.15,1092.0,75.5,83.0,75.5,83.5
2318,0.32,10.59,8.38,1131.0,77.5,84.0,78.5,85.0
2319,0.56,0.78,8.56,1155.0,80.5,85.5,80.0,86.0
2320,0.56,0.0,8.71,1090.0,82.5,85.5,82.5,86.0
2321,0.56,0.0,8.77,977.0,83.5,86.0,83.5,86.0
2322,0.32,0.0,8.84,938.0,84.0,86.5,83.5,85.5
2323,0.0,0.0,8.82,905.0,84.5,85.0,84.0,85.0
2324,0.0,0.0,8.8,867.0,84.0,84.0,83.5,84.0
2325,0.0,0.0,8.71,840.0,83.5,83.0,83.5,83.0
2326,-0.08,0.0,8.62,791.0,83.0,81.5,83.0,82.0
2327,0.0,0.0,8.57,769.0,82.5,81.5,82.5,81.5
2328,0.0,0.0,8.49,765.0,81.5,80.5,82.0,81.0
2329,0.0,0.0,8.43,762.0,82.0,79.5,81.5,80.0
2330,0.0,0.0,8.36,764.0,81.5,79.0,80.5,78.5
2331,-0.08,0.0,8.33,768.0,81.0,79.0,81.0,78.5
2332,-0.08,0.0,8.29,768.0,80.5,78.5,80.5,78.0
2333,-0.08,0.0,8.22,765.0,79.5,78.0,79.5,78.0
2334,-0.08,0.0,8.15,763.0,79.0,77.5,78.5,77.5
2335,0.0,0.0,8.1,761.0,78.0,77.0,77.5,76.5
2336,0.0,0.0,8.04,764.0,77.5,76.0,77.5,76.5
2337,0.0,0.0,8.0,758.0,77.5,76.0,77.5,75.5
2338,0.0,0.0,8.0,760.0,78.5,76.0,78.0,75.5
2339,-0.08,0.0,7.92,754.0,76.5,74.5,77.0,75.0
